Date,Open,High,Low,Close,Adj Close,Volume
1981-05-28,11.687500,11.750000,11.375000,11.500000,2.122956,36800
1981-05-29,11.500000,11.500000,10.750000,10.750000,1.984503,34800
1981-06-01,10.750000,10.968750,10.468750,10.468750,1.932583,114800
1981-06-02,10.468750,10.656250,10.250000,10.250000,1.892200,50000
1981-06-03,9.812500,9.812500,9.500000,9.656250,1.782591,341600
1981-06-04,9.750000,9.937500,9.750000,9.750000,1.799898,110800
1981-06-05,9.812500,10.218750,9.812500,10.218750,1.886430,186400
1981-06-08,10.250000,10.437500,10.250000,10.343750,1.909507,61200
1981-06-09,10.343750,10.468750,10.312500,10.437500,1.926813,78000
1981-06-10,10.437500,10.437500,10.250000,10.250000,1.892200,19200
1981-06-11,10.156250,10.156250,9.968750,10.062500,1.857586,74000
1981-06-12,10.062500,10.250000,10.062500,10.156250,1.874893,111200
1981-06-15,10.156250,10.343750,10.125000,10.125000,1.869125,183200
1981-06-16,9.937500,9.937500,9.625000,9.625000,1.776822,170400
1981-06-17,9.625000,10.156250,9.625000,10.156250,1.874893,89600
1981-06-18,10.156250,10.343750,10.031250,10.031250,1.851817,46000
1981-06-19,10.031250,10.312500,9.843750,10.312500,1.903737,152000
1981-06-22,10.437500,10.875000,10.437500,10.656250,1.967195,64000
1981-06-23,10.656250,10.875000,10.562500,10.656250,1.967195,257200
1981-06-24,10.656250,10.781250,10.562500,10.750000,1.984503,104400
1981-06-25,10.750000,10.968750,10.656250,10.875000,2.007579,65200
1981-06-26,10.875000,10.968750,10.875000,10.968750,2.024885,113200
1981-06-29,10.968750,10.968750,10.937500,10.968750,2.024885,77200
1981-06-30,10.968750,10.968750,10.781250,10.781250,1.990270,93200
1981-07-01,10.781250,11.062500,10.781250,10.875000,2.007579,78800
1981-07-02,10.875000,10.968750,10.468750,10.468750,1.932583,86400
1981-07-06,10.468750,10.468750,10.343750,10.343750,1.909507,32400
1981-07-07,10.343750,10.656250,10.343750,10.656250,1.967195,41600
1981-07-08,10.687500,11.062500,10.687500,10.968750,2.024885,64400
1981-07-09,10.968750,11.062500,10.656250,11.062500,2.042192,56800
1981-07-10,11.062500,11.281250,10.750000,10.750000,1.984503,54800
1981-07-13,10.750000,10.968750,10.656250,10.875000,2.007579,70000
1981-07-14,10.875000,10.937500,10.781250,10.843750,2.001808,32800
1981-07-15,10.781250,10.781250,10.468750,10.656250,1.967195,241200
1981-07-16,10.750000,10.875000,10.750000,10.875000,2.007579,81200
1981-07-17,10.875000,10.937500,10.781250,10.875000,2.007579,123600
1981-07-20,10.875000,10.875000,10.750000,10.781250,1.990270,36800
1981-07-21,10.781250,10.968750,10.781250,10.968750,2.024885,75200
1981-07-22,10.968750,11.093750,10.937500,11.062500,2.042192,50400
1981-07-23,11.062500,11.062500,10.968750,11.031250,2.036422,22000
1981-07-24,11.031250,11.062500,10.968750,10.968750,2.024885,22000
1981-07-27,11.031250,11.250000,11.031250,11.250000,2.076805,33200
1981-07-28,11.250000,11.375000,11.093750,11.093750,2.047960,86000
1981-07-29,11.093750,11.281250,11.093750,11.187500,2.065266,10800
1981-07-30,11.187500,11.375000,11.093750,11.375000,2.099880,46800
1981-07-31,11.375000,11.593750,11.375000,11.406250,2.105649,57600
1981-08-03,11.406250,11.500000,11.406250,11.406250,2.105649,121600
1981-08-04,11.375000,11.375000,11.250000,11.281250,2.082573,38000
1981-08-05,11.281250,11.750000,11.250000,11.750000,2.169106,322400
1981-08-06,11.781250,12.406250,11.781250,11.968750,2.209491,154400
1981-08-07,11.968750,12.187500,11.906250,12.187500,2.249872,177600
1981-08-10,12.093750,12.093750,11.968750,11.968750,2.209491,19600
1981-08-11,11.968750,12.093750,11.968750,12.093750,2.232565,119600
1981-08-12,12.093750,12.500000,12.093750,12.093750,2.232565,354400
1981-08-13,12.093750,12.218750,12.000000,12.218750,2.255640,206000
1981-08-14,12.218750,12.218750,12.093750,12.218750,2.255640,76400
1981-08-17,12.125000,12.125000,12.000000,12.000000,2.215257,14000
1981-08-18,11.875000,11.875000,11.593750,11.687500,2.157569,38800
1981-08-19,11.593750,11.593750,11.375000,11.375000,2.099880,122400
1981-08-20,11.375000,11.375000,11.250000,11.281250,2.082573,65600
1981-08-21,11.250000,11.250000,10.968750,10.968750,2.024885,37600
1981-08-24,10.937500,10.937500,10.625000,10.625000,1.961427,62000
1981-08-25,10.625000,10.656250,10.437500,10.656250,1.967195,56800
1981-08-26,10.656250,11.281250,10.656250,11.250000,2.076805,249600
1981-08-27,11.093750,11.093750,10.843750,10.875000,2.007579,26400
1981-08-28,10.875000,10.875000,10.781250,10.875000,2.007579,35200
1981-08-31,10.875000,10.875000,10.562500,10.625000,1.961427,87200
1981-09-01,10.562500,10.562500,10.250000,10.531250,1.944120,65200
1981-09-02,10.531250,10.625000,10.468750,10.468750,1.932583,34000
1981-09-03,10.468750,10.562500,10.156250,10.218750,1.886430,87600
1981-09-04,10.031250,10.031250,9.937500,9.968750,1.840280,88800
1981-09-08,9.937500,9.937500,9.406250,9.656250,1.782591,93600
1981-09-09,9.656250,9.843750,9.531250,9.593750,1.771053,70800
1981-09-10,9.656250,9.937500,9.656250,9.937500,1.834510,50400
1981-09-11,9.937500,10.156250,9.812500,10.156250,1.874893,128800
1981-09-14,10.062500,10.062500,9.937500,9.937500,1.834510,131200
1981-09-15,9.937500,9.937500,9.437500,9.500000,1.753746,66000
1981-09-16,9.437500,9.437500,9.125000,9.218750,1.701826,62000
1981-09-17,9.218750,9.218750,9.000000,9.000000,1.661443,91200
1981-09-18,8.937500,8.937500,8.500000,8.937500,1.649905,64800
1981-09-21,8.843750,8.843750,8.406250,8.406250,1.551835,156800
1981-09-22,8.406250,8.593750,8.406250,8.406250,1.551835,272400
1981-09-23,8.406250,8.406250,7.906250,8.406250,1.551835,222800
1981-09-24,8.375000,8.375000,8.218750,8.218750,1.517221,104800
1981-09-25,8.093750,8.093750,7.875000,7.968750,1.471070,132800
1981-09-28,7.968750,8.500000,7.375000,8.500000,1.569141,124800
1981-09-29,8.500000,8.718750,8.218750,8.312500,1.534528,67200
1981-09-30,8.312500,8.312500,8.093750,8.218750,1.517221,226400
1981-10-01,8.218750,8.312500,8.062500,8.218750,1.517221,253600
1981-10-02,8.500000,9.187500,8.500000,8.937500,1.649905,158800
1981-10-05,8.937500,9.343750,8.937500,9.031250,1.667212,68000
1981-10-06,9.125000,9.937500,9.125000,9.593750,1.771053,82000
1981-10-07,9.593750,9.750000,9.531250,9.750000,1.799898,118800
1981-10-08,9.750000,9.843750,9.625000,9.843750,1.817204,30800
1981-10-09,9.843750,9.843750,9.656250,9.656250,1.782591,22400
1981-10-12,9.656250,9.656250,9.187500,9.343750,1.724901,114800
1981-10-13,9.343750,9.406250,9.093750,9.125000,1.684519,66000
1981-10-14,9.125000,9.125000,9.000000,9.031250,1.667212,15600
1981-10-15,8.937500,8.937500,8.843750,8.843750,1.632600,79600
1981-10-16,8.937500,9.125000,8.937500,9.125000,1.684519,30800
1981-10-19,9.125000,9.250000,9.000000,9.250000,1.707595,95200
1981-10-20,9.250000,9.437500,9.218750,9.437500,1.742209,53600
1981-10-21,9.437500,9.750000,9.437500,9.625000,1.776822,102400
1981-10-22,9.625000,9.656250,9.531250,9.656250,1.782591,164400
1981-10-23,9.656250,9.656250,9.531250,9.656250,1.782591,22800
1981-10-26,9.656250,9.750000,9.656250,9.750000,1.799898,179600
1981-10-27,9.750000,9.968750,9.750000,9.937500,1.834510,153600
1981-10-28,9.937500,10.062500,9.750000,9.750000,1.799898,210400
1981-10-29,9.750000,9.812500,9.625000,9.625000,1.776822,74400
1981-10-30,9.625000,9.656250,9.437500,9.531250,1.759515,28800
1981-11-02,9.531250,10.312500,9.531250,10.312500,1.903737,62400
1981-11-03,10.562500,11.062500,10.562500,10.625000,1.961427,65200
1981-11-04,10.625000,10.625000,10.375000,10.375000,1.915275,20400
1981-11-05,10.343750,10.343750,9.968750,9.968750,1.840280,455600
1981-11-06,9.968750,10.156250,9.968750,10.125000,1.869125,63600
1981-11-09,10.125000,10.125000,9.906250,9.937500,1.834510,46800
1981-11-10,9.937500,10.062500,9.625000,9.625000,1.776822,102000
1981-11-11,9.531250,9.531250,9.218750,9.531250,1.759515,38800
1981-11-12,9.531250,9.718750,9.531250,9.531250,1.759515,236800
1981-11-13,9.343750,9.343750,9.250000,9.250000,1.707595,18800
1981-11-16,9.125000,9.125000,8.781250,8.843750,1.632600,53200
1981-11-17,8.906250,9.218750,8.906250,9.218750,1.701826,98800
1981-11-18,9.218750,9.312500,8.843750,8.843750,1.632600,51600
1981-11-19,8.937500,9.218750,8.937500,9.125000,1.684519,97600
1981-11-20,9.125000,9.625000,9.000000,9.593750,1.771053,62400
1981-11-23,9.437500,9.437500,9.437500,9.437500,1.742209,54400
1981-11-24,9.437500,9.625000,9.343750,9.625000,1.776822,141200
1981-11-25,9.625000,9.750000,9.437500,9.500000,1.753746,88800
1981-11-27,9.500000,9.750000,9.312500,9.750000,1.799898,116000
1981-11-30,9.750000,9.812500,9.625000,9.750000,1.799898,44000
1981-12-01,9.750000,9.750000,9.625000,9.718750,1.794128,32000
1981-12-02,9.656250,9.656250,9.437500,9.531250,1.759515,12000
1981-12-03,9.531250,9.656250,9.343750,9.343750,1.724901,108000
1981-12-04,9.343750,9.437500,9.187500,9.218750,1.701826,55200
1981-12-07,9.312500,9.500000,9.312500,9.437500,1.742209,103200
1981-12-08,9.437500,9.500000,9.343750,9.343750,1.724901,41600
1981-12-09,9.343750,9.531250,9.218750,9.312500,1.719132,55600
1981-12-10,9.312500,9.593750,9.218750,9.343750,1.724901,70800
1981-12-11,9.343750,9.343750,9.218750,9.312500,1.719132,194000
1981-12-14,9.312500,9.312500,9.031250,9.031250,1.667212,20000
1981-12-15,9.000000,9.000000,8.718750,8.906250,1.644137,62000
1981-12-16,8.906250,9.093750,8.812500,8.906250,1.644137,83200
1981-12-17,8.906250,8.937500,8.906250,8.937500,1.649905,22000
1981-12-18,8.937500,9.000000,8.812500,8.812500,1.626830,66400
1981-12-21,8.812500,9.000000,8.781250,8.781250,1.621061,42800
1981-12-22,8.781250,8.812500,8.375000,8.406250,1.551835,65200
1981-12-23,8.406250,8.906250,8.406250,8.718750,1.609524,240000
1981-12-24,8.718750,8.812500,8.625000,8.812500,1.626830,22800
1981-12-28,9.000000,9.218750,9.000000,9.125000,1.684519,56400
1981-12-29,9.187500,9.312500,9.187500,9.187500,1.696057,46400
1981-12-30,9.187500,9.187500,9.000000,9.000000,1.661443,38400
1981-12-31,9.000000,9.187500,8.937500,9.187500,1.696057,57600
1982-01-04,9.187500,9.531250,9.125000,9.218750,1.701826,77200
1982-01-05,9.187500,9.187500,8.718750,8.718750,1.609524,60800
1982-01-06,8.718750,8.718750,8.281250,8.375000,1.546065,217600
1982-01-07,8.375000,8.406250,7.906250,8.218750,1.517221,74800
1982-01-08,8.218750,8.218750,7.906250,8.000000,1.476839,80400
1982-01-11,8.000000,8.093750,7.500000,7.750000,1.430687,116800
1982-01-12,7.750000,7.875000,7.468750,7.875000,1.453763,156000
1982-01-13,7.875000,7.875000,7.500000,7.593750,1.401843,39600
1982-01-14,7.593750,8.000000,7.593750,8.000000,1.476839,46000
1982-01-15,8.000000,8.218750,8.000000,8.000000,1.476839,101200
1982-01-18,7.906250,7.906250,7.687500,7.750000,1.430687,97200
1982-01-19,7.750000,7.812500,7.750000,7.750000,1.430687,55600
1982-01-20,7.687500,7.687500,7.375000,7.375000,1.361461,230400
1982-01-21,7.375000,7.500000,7.187500,7.375000,1.361461,158400
1982-01-22,7.375000,7.375000,7.281250,7.375000,1.361461,186800
1982-01-25,7.281250,7.281250,7.031250,7.156250,1.321078,149200
1982-01-26,7.187500,7.468750,7.187500,7.250000,1.338385,36800
1982-01-27,7.250000,7.250000,7.093750,7.187500,1.326848,72000
1982-01-28,7.250000,7.593750,7.250000,7.593750,1.401843,78400
1982-01-29,7.593750,7.656250,7.500000,7.593750,1.401843,64000
1982-02-01,7.500000,7.500000,7.281250,7.375000,1.361461,67200
1982-02-02,7.375000,7.593750,7.375000,7.500000,1.384536,196800
1982-02-03,7.500000,7.562500,7.375000,7.375000,1.361461,184800
1982-02-04,7.375000,7.375000,7.093750,7.187500,1.326848,200400
1982-02-05,7.187500,7.281250,7.187500,7.187500,1.326848,281600
1982-02-08,7.187500,7.187500,7.093750,7.093750,1.309541,75200
1982-02-09,7.093750,7.093750,6.968750,7.062500,1.303772,63200
1982-02-10,7.062500,7.093750,6.968750,7.031250,1.298003,24800
1982-02-11,7.062500,7.281250,7.062500,7.281250,1.344154,165600
1982-02-12,7.281250,7.375000,7.250000,7.281250,1.344154,66800
1982-02-16,7.281250,7.375000,7.281250,7.343750,1.355692,282400
1982-02-17,7.343750,7.375000,7.343750,7.343750,1.355692,57600
1982-02-18,7.343750,7.468750,7.281250,7.281250,1.344154,48000
1982-02-19,7.187500,7.187500,7.062500,7.187500,1.326848,104400
1982-02-22,7.187500,7.343750,7.187500,7.187500,1.326848,49200
1982-02-23,7.062500,7.062500,6.781250,6.875000,1.269158,168800
1982-02-24,6.875000,6.875000,6.750000,6.875000,1.269158,48000
1982-02-25,6.875000,6.968750,6.875000,6.875000,1.269158,142800
1982-02-26,6.843750,6.843750,6.656250,6.781250,1.251853,96000
1982-03-01,6.750000,6.750000,6.062500,6.125000,1.130705,264400
1982-03-02,6.218750,6.437500,6.218750,6.218750,1.148011,252000
1982-03-03,6.156250,6.156250,5.750000,5.843750,1.078785,496400
1982-03-04,5.843750,5.968750,5.656250,5.718750,1.055709,222000
1982-03-05,5.718750,5.718750,5.406250,5.593750,1.032633,147600
1982-03-08,5.593750,5.937500,5.531250,5.625000,1.038403,174000
1982-03-09,5.625000,5.625000,5.500000,5.531250,1.021096,125200
1982-03-10,5.531250,5.593750,5.406250,5.437500,1.003789,402800
1982-03-11,5.437500,5.531250,5.312500,5.531250,1.021096,96400
1982-03-12,5.500000,5.500000,5.187500,5.406250,0.998020,89600
1982-03-15,5.406250,5.531250,5.343750,5.531250,1.021096,91200
1982-03-16,5.531250,5.750000,5.531250,5.625000,1.038403,124800
1982-03-17,5.625000,5.843750,5.593750,5.843750,1.078785,63600
1982-03-18,5.843750,6.218750,5.812500,6.062500,1.119167,268400
1982-03-19,6.062500,6.156250,6.062500,6.125000,1.130705,231600
1982-03-22,6.156250,6.250000,6.156250,6.250000,1.153781,390800
1982-03-23,6.250000,6.343750,6.250000,6.343750,1.171087,306400
1982-03-24,6.343750,6.437500,6.312500,6.343750,1.171087,44000
1982-03-25,6.343750,6.343750,6.250000,6.250000,1.153781,111600
1982-03-26,6.250000,6.343750,6.250000,6.250000,1.153781,9600
1982-03-29,6.250000,6.250000,5.968750,6.125000,1.130705,213200
1982-03-30,6.062500,6.062500,5.937500,5.937500,1.096092,41600
1982-03-31,5.937500,5.968750,5.843750,5.968750,1.101860,42800
1982-04-01,5.937500,5.937500,5.750000,5.750000,1.061478,107600
1982-04-02,5.812500,6.375000,5.812500,6.375000,1.176856,117600
1982-04-05,6.375000,6.468750,6.312500,6.375000,1.176856,76400
1982-04-06,6.375000,6.375000,5.968750,6.031250,1.113398,69600
1982-04-07,6.062500,6.250000,6.062500,6.250000,1.153781,168800
1982-04-08,6.312500,6.375000,6.312500,6.375000,1.176856,105200
1982-04-12,6.375000,6.437500,6.250000,6.250000,1.153781,148000
1982-04-13,6.250000,6.250000,6.156250,6.250000,1.153781,79200
1982-04-14,6.250000,6.250000,6.156250,6.156250,1.136473,36800
1982-04-15,6.156250,6.218750,6.125000,6.125000,1.130705,247600
1982-04-16,6.125000,6.156250,6.062500,6.156250,1.136473,105600
1982-04-19,6.156250,6.156250,6.062500,6.125000,1.130705,24400
1982-04-20,6.062500,6.062500,5.937500,5.937500,1.096092,47600
1982-04-21,5.937500,6.031250,5.906250,5.906250,1.090322,182400
1982-04-22,5.906250,6.062500,5.906250,6.062500,1.119167,85200
1982-04-23,6.062500,6.062500,5.906250,6.062500,1.119167,108800
1982-04-26,6.062500,6.156250,5.937500,6.156250,1.136473,234000
1982-04-27,6.156250,6.156250,5.937500,5.968750,1.101860,100000
1982-04-28,5.968750,5.968750,5.625000,5.625000,1.038403,106000
1982-04-29,5.625000,5.718750,5.593750,5.656250,1.044171,26400
1982-04-30,5.593750,5.593750,5.343750,5.437500,1.003789,188000
1982-05-03,5.437500,5.437500,5.343750,5.343750,0.986482,22800
1982-05-04,5.343750,5.343750,5.125000,5.125000,0.946100,86000
1982-05-05,5.125000,5.125000,4.906250,5.000000,0.923024,535600
1982-05-06,5.218750,5.406250,5.218750,5.250000,0.969176,172000
1982-05-07,5.343750,5.968750,5.343750,5.843750,1.078785,301200
1982-05-10,5.843750,5.937500,5.812500,5.906250,1.090322,230000
1982-05-11,5.906250,5.937500,5.750000,5.843750,1.078785,428000
1982-05-12,5.906250,5.968750,5.906250,5.968750,1.101860,203200
1982-05-13,5.937500,5.937500,5.750000,5.812500,1.073015,136800
